PLDDT
71.76025
68.10787878787879
64.34661971830984
56.24081249999999
67.05727272727272
71.52056962025317
83.66495327102804
77.25550335570469
51.250595238095244
70.85851612903225
72.26316129032257
58.40729166666668
78.0548125
70.5855263157895
66.61773049645389
81.69754385964913
65.35897727272727
72.15
72.08658823529413
56.4769587628866
69.5928813559322
59.53075000000001
77.69375000000001
62.123990825688075
76.41591463414633
74.34695652173913
67.81
68.10787878787879
78.9691616766467
71.76025
65.92366197183097
77.17825806451613
56.32266055045871
71.0820394736842
84.2663793103448
69.91061068702291
70.9883660130719
70.9883660130719
53.06266129032257
60.547701149425286
63.11849462365593
59.92253246753246
65.8779746835443
58.34861445783133
74.62748344370861
70.17051948051947
76.19210031347961
59.62770642201835
60.772608695652174
69.28402597402598
61.489
71.52056962025317
71.52056962025317
70.9883660130719
58.93984496124032
88.10985815602838
70.58533333333334
74.7933173076923
62.33563218390805
76.56046153846152
64.34661971830984
76.06605504587155
64.46691358024692
62.599659863945575
62.50377049180327
71.52056962025317
57.111313131313125
77.0844827586207
72.125
85.33430894308943
60.66326530612245
60.081984126984125
61.15300884955752
88.45320610687023
68.34413698630136
86.48941605839416
61.54575
59.79275
82.11616541353384
79.2969849246231
70.67510416666666
62.70666666666667
63.71962264150944
51.94013698630137
68.10787878787879
71.76025
71.1107619047619
62.85236363636365
63.34578431372549
71.1475925925926
66.62269430051813
70.13908163265306
77.49276315789473
60.72311594202899
47.66028571428571
57.605294117647055
79.34784431137724
67.52728395061727
81.68796703296704
72.20980519480518
57.26532608695653
60.327755102040825
69.29352272727273
56.32266055045871
78.25420000000001
77.68097826086957
69.22442857142858
50.51743801652892
49.65535714285715
54.70194285714286
50.51743801652892
80.58216216216216
71.52056962025317
85.08749999999998
72.19738372093023
71.81368421052632
68.10787878787879
58.6842600896861
71.52056962025317
53.99047872340427
58.37895238095238
58.34070707070707
82.11728971962616
77.17825806451613
69.55431372549019
60.701212121212116
68.52
71.76025
69.29352272727273
65.05098591549296
60.62565656565657
66.69994680851065
78.54328947368421
61.88807142857143
66.97818181818182
72.02758865248227
71.24957831325301
66.39193181818182
47.490940170940156
64.99539473684212
79.2245652173913
67.65439393939394
69.86608695652176
61.54575
77.66467105263159
56.83294416243655
64.10884615384614
65.03942446043165
76.5028
53.99047872340427
58.46933823529412
61.54575
53.67227272727273
71.0820394736842
77.14999999999999
86.60737226277372
80.31009523809524
70.19454545454546
80.91169398907104
59.01915789473685
71.96895161290323
83.10437158469945
85.11858208955223
71.0820394736842
63.65488095238096
73.48904522613067
84.56468253968254
73.20402597402597
65.3843093922652
70.77575
59.90589189189189
68.62897810218976
63.51943298969072
71.62511904761905
68.083115942029
68.04713333333333
65.49678414096917
65.57639705882353
61.07971428571428
67.67478260869565
66.898
81.60777777777777
75.09851428571427
70.9883660130719
66.17202702702703
71.52056962025317
60.70408
64.17053191489362
77.17825806451613
60.08547368421053
73.93107142857143
56.262558922558924
84.35313868613139
55.07715789473685
57.837463768115946
61.212745098039214
61.10254125412541
55.3925
59.19064705882353
67.43780821917808
78.90870503597122
59.76625000000001
58.91477272727273
87.87748091603054
48.20816993464052
70.5305076142132
68.01864583333332
81.71046153846154
56.60261744966442
74.52304964539007
63.92491379310346
60.15757847533632
55.3925
62.113461538461536
53.99047872340427
76.22625
68.8401092896175
84.37237623762377
78.51165680473372
50.059741379310346
77.85909090909091
81.17370370370371
69.0957142857143
84.20592233009708
63.737435897435894
73.78536912751679
80.15789115646258
65.13695238095238
60.081984126984125
72.59781818181818
83.03677165354334
75.72107692307692
71.75585798816567
70.79802631578947
49.6459633027523
71.76025
63.31488372093023
85.02511811023622
77.78812080536912
71.91379310344828
64.65214285714285
71.44826923076923
76.67659793814433
73.06201298701298
64.81802083333334
86.34786259541984
60.57793103448276
49.6222105263158
71.52056962025317
63.34578431372549
75.88603238866396
57.220840336134465
63.08743243243242
77.52733333333333
63.47086021505376
63.11849462365593
67.65439393939394
58.971184834123214
71.76025
66.79157894736842
63.50202702702701
69.86208333333333
69.18440476190476
58.131515151515146
70.9883660130719
63.34578431372549
77.43496240601503
57.621249999999996
68.58244897959183
73.99266666666668
84.9106106870229
71.52056962025317
55.809572649572644
84.27953333333333
77.17825806451613
78.10314285714286
71.52056962025317
73.13644295302015
82.3689527027027
73.7513157894737
70.9883660130719
73.4715306122449
80.66481132075471
75.36279761904763
49.17990196078433
61.81231481481481
69.1357142857143
71.51675324675324
71.5468376068376
87.87748091603054
67.91207142857144
58.149313725490195
71.81368421052632
59.20937984496124
69.63233644859812
65.91549549549549
65.20044943820226
83.97555555555557
73.9565269461078
70.9883660130719
63.47086021505376
54.771354166666676
55.07715789473685
69.90878378378379
63.20057142857143
85.11858208955223
85.7444696969697
70.74802721088435
57.35221153846153
61.952000000000005
77.52565789473684
79.77316666666667
64.7161328125
76.70430463576157
71.5877205882353
60.19616279069767
59.379028571428584
69.47879432624114
71.35154362416108
68.26099502487561
74.57442622950819
56.71775862068966
56.39486631016043
68.55396923076924
72.00361904761905
78.1428476821192
72.17142857142858
78.63142857142859
72.16625850340135
78.5462195121951
89.52877966101696
70.395
62.25213740458016
56.83294416243655
60.333333333333336
67.56016304347825
83.35555555555555
81.80313043478262
84.20592233009708
77.45942708333332
78.68643835616439
86.10071428571428
