tensor([[3.0937]], device='cuda:0'),tensor(0.1731, device='cuda:0')
tensor([[2.1722]], device='cuda:0'),tensor(0.1358, device='cuda:0')
tensor([[0.5570]], device='cuda:0'),tensor(0.1715, device='cuda:0')
tensor([[2.0831]], device='cuda:0'),tensor(0.1288, device='cuda:0')
tensor([[2.1730]], device='cuda:0'),tensor(0.2032, device='cuda:0')
tensor([[1.8744]], device='cuda:0'),tensor(0.0783, device='cuda:0')
tensor([[3.9979]], device='cuda:0'),tensor(0.3165, device='cuda:0')
tensor([[2.3495]], device='cuda:0'),tensor(0.5171, device='cuda:0')
tensor([[1.5047]], device='cuda:0'),tensor(0.1171, device='cuda:0')
tensor([[1.6736]], device='cuda:0'),tensor(0.1290, device='cuda:0')
tensor([[1.2276]], device='cuda:0'),tensor(0.2474, device='cuda:0')
tensor([[4.2688]], device='cuda:0'),tensor(0.1542, device='cuda:0')
tensor([[4.9040]], device='cuda:0'),tensor(0.1513, device='cuda:0')
tensor([[3.0968]], device='cuda:0'),tensor(0.1422, device='cuda:0')
tensor([[1.1321]], device='cuda:0'),tensor(0.1805, device='cuda:0')
tensor([[2.9170]], device='cuda:0'),tensor(0.1241, device='cuda:0')
tensor([[1.5493]], device='cuda:0'),tensor(0.1600, device='cuda:0')
tensor([[0.8788]], device='cuda:0'),tensor(0.1045, device='cuda:0')
tensor([[1.8399]], device='cuda:0'),tensor(0.1643, device='cuda:0')
tensor([[0.8041]], device='cuda:0'),tensor(0.1709, device='cuda:0')
tensor([[2.0468]], device='cuda:0'),tensor(0.1005, device='cuda:0')
tensor([[1.7688]], device='cuda:0'),tensor(0.7777, device='cuda:0')
tensor([[2.6227]], device='cuda:0'),tensor(0.1408, device='cuda:0')
tensor([[2.3207]], device='cuda:0'),tensor(0.2758, device='cuda:0')
tensor([[1.7953]], device='cuda:0'),tensor(0.2452, device='cuda:0')
tensor([[2.4387]], device='cuda:0'),tensor(0.3680, device='cuda:0')
tensor([[1.6903]], device='cuda:0'),tensor(0.1171, device='cuda:0')
tensor([[2.3808]], device='cuda:0'),tensor(0.0970, device='cuda:0')
tensor([[1.2766]], device='cuda:0'),tensor(0.2160, device='cuda:0')
tensor([[1.3998]], device='cuda:0'),tensor(0.0724, device='cuda:0')
tensor([[2.6627]], device='cuda:0'),tensor(0.1261, device='cuda:0')
tensor([[2.5909]], device='cuda:0'),tensor(0.0903, device='cuda:0')
tensor([[2.5644]], device='cuda:0'),tensor(0.1296, device='cuda:0')
tensor([[2.4147]], device='cuda:0'),tensor(0.0686, device='cuda:0')
tensor([[0.9652]], device='cuda:0'),tensor(0.8289, device='cuda:0')
tensor([[1.2834]], device='cuda:0'),tensor(0.2189, device='cuda:0')
tensor([[1.0336]], device='cuda:0'),tensor(0.1756, device='cuda:0')
tensor([[2.3241]], device='cuda:0'),tensor(0.0894, device='cuda:0')
tensor([[1.7804]], device='cuda:0'),tensor(0.3364, device='cuda:0')
tensor([[1.3572]], device='cuda:0'),tensor(0.2368, device='cuda:0')
tensor([[2.6136]], device='cuda:0'),tensor(0.3849, device='cuda:0')
tensor([[1.2647]], device='cuda:0'),tensor(0.1377, device='cuda:0')
tensor([[2.2091]], device='cuda:0'),tensor(0.3920, device='cuda:0')
tensor([[1.7565]], device='cuda:0'),tensor(0.1756, device='cuda:0')
tensor([[1.0437]], device='cuda:0'),tensor(0.2536, device='cuda:0')
tensor([[1.4093]], device='cuda:0'),tensor(0.4524, device='cuda:0')
tensor([[1.4684]], device='cuda:0'),tensor(0.4201, device='cuda:0')
tensor([[2.7719]], device='cuda:0'),tensor(0.5461, device='cuda:0')
tensor([[1.5508]], device='cuda:0'),tensor(0.3014, device='cuda:0')
tensor([[2.2903]], device='cuda:0'),tensor(0.0888, device='cuda:0')
tensor([[1.6631]], device='cuda:0'),tensor(0.2119, device='cuda:0')
tensor([[1.2236]], device='cuda:0'),tensor(0.2970, device='cuda:0')
tensor([[2.1980]], device='cuda:0'),tensor(0.1982, device='cuda:0')
tensor([[2.8409]], device='cuda:0'),tensor(0.2531, device='cuda:0')
tensor([[1.7751]], device='cuda:0'),tensor(0.2842, device='cuda:0')
tensor([[1.7038]], device='cuda:0'),tensor(0.1586, device='cuda:0')
tensor([[3.1811]], device='cuda:0'),tensor(0.0865, device='cuda:0')
tensor([[2.0158]], device='cuda:0'),tensor(0.1571, device='cuda:0')
tensor([[2.9857]], device='cuda:0'),tensor(0.3101, device='cuda:0')
tensor([[1.6178]], device='cuda:0'),tensor(0.1348, device='cuda:0')
tensor([[1.9665]], device='cuda:0'),tensor(0.1504, device='cuda:0')
tensor([[2.1656]], device='cuda:0'),tensor(0.2613, device='cuda:0')
tensor([[3.7091]], device='cuda:0'),tensor(0.1354, device='cuda:0')
