tensor([[1.1945]], device='cuda:0'),tensor(0.5289, device='cuda:0')
tensor([[1.9445]], device='cuda:0'),tensor(0.1390, device='cuda:0')
tensor([[0.3294]], device='cuda:0'),tensor(0.6999, device='cuda:0')
tensor([[1.9059]], device='cuda:0'),tensor(0.5898, device='cuda:0')
tensor([[1.9667]], device='cuda:0'),tensor(0.3648, device='cuda:0')
tensor([[1.9881]], device='cuda:0'),tensor(0.2881, device='cuda:0')
tensor([[2.1093]], device='cuda:0'),tensor(0.1556, device='cuda:0')
tensor([[0.8609]], device='cuda:0'),tensor(0.2064, device='cuda:0')
tensor([[1.6767]], device='cuda:0'),tensor(0.1980, device='cuda:0')
tensor([[2.0082]], device='cuda:0'),tensor(0.1407, device='cuda:0')
tensor([[1.5540]], device='cuda:0'),tensor(0.0960, device='cuda:0')
tensor([[1.3139]], device='cuda:0'),tensor(0.0908, device='cuda:0')
tensor([[2.2380]], device='cuda:0'),tensor(0.1513, device='cuda:0')
tensor([[0.9124]], device='cuda:0'),tensor(0.4162, device='cuda:0')
tensor([[1.0752]], device='cuda:0'),tensor(0.6248, device='cuda:0')
tensor([[1.4348]], device='cuda:0'),tensor(0.1611, device='cuda:0')
tensor([[0.6819]], device='cuda:0'),tensor(0.1614, device='cuda:0')
tensor([[0.5991]], device='cuda:0'),tensor(0.9392, device='cuda:0')
tensor([[0.8902]], device='cuda:0'),tensor(0.8215, device='cuda:0')
tensor([[1.0862]], device='cuda:0'),tensor(0.5343, device='cuda:0')
tensor([[1.3139]], device='cuda:0'),tensor(0.0908, device='cuda:0')
tensor([[0.8972]], device='cuda:0'),tensor(0.8706, device='cuda:0')
tensor([[1.5441]], device='cuda:0'),tensor(0.8999, device='cuda:0')
tensor([[1.4221]], device='cuda:0'),tensor(0.2751, device='cuda:0')
tensor([[1.9963]], device='cuda:0'),tensor(0.0920, device='cuda:0')
tensor([[0.8629]], device='cuda:0'),tensor(0.7753, device='cuda:0')
tensor([[1.4593]], device='cuda:0'),tensor(0.2008, device='cuda:0')
tensor([[2.2380]], device='cuda:0'),tensor(0.1513, device='cuda:0')
tensor([[1.8654]], device='cuda:0'),tensor(0.3682, device='cuda:0')
tensor([[1.5315]], device='cuda:0'),tensor(0.1075, device='cuda:0')
tensor([[1.0809]], device='cuda:0'),tensor(0.3608, device='cuda:0')
tensor([[1.6437]], device='cuda:0'),tensor(0.2394, device='cuda:0')
tensor([[1.7328]], device='cuda:0'),tensor(0.1401, device='cuda:0')
tensor([[1.5519]], device='cuda:0'),tensor(0.1886, device='cuda:0')
tensor([[2.2380]], device='cuda:0'),tensor(0.1513, device='cuda:0')
tensor([[1.7328]], device='cuda:0'),tensor(0.1401, device='cuda:0')
tensor([[1.3150]], device='cuda:0'),tensor(0.1566, device='cuda:0')
tensor([[1.1822]], device='cuda:0'),tensor(0.1992, device='cuda:0')
tensor([[0.0392]], device='cuda:0'),tensor(0.9603, device='cuda:0')
tensor([[1.7211]], device='cuda:0'),tensor(0.0986, device='cuda:0')
tensor([[2.0292]], device='cuda:0'),tensor(0.1193, device='cuda:0')
tensor([[1.6382]], device='cuda:0'),tensor(0.1407, device='cuda:0')
tensor([[1.8987]], device='cuda:0'),tensor(0.0561, device='cuda:0')
tensor([[0.6317]], device='cuda:0'),tensor(0.9185, device='cuda:0')
tensor([[2.1771]], device='cuda:0'),tensor(0.0658, device='cuda:0')
tensor([[1.5954]], device='cuda:0'),tensor(0.1075, device='cuda:0')
tensor([[1.5315]], device='cuda:0'),tensor(0.1075, device='cuda:0')
tensor([[1.3041]], device='cuda:0'),tensor(0.2810, device='cuda:0')
tensor([[2.1262]], device='cuda:0'),tensor(0.2845, device='cuda:0')
tensor([[1.0995]], device='cuda:0'),tensor(0.2323, device='cuda:0')
tensor([[1.1289]], device='cuda:0'),tensor(0.2461, device='cuda:0')
tensor([[1.2812]], device='cuda:0'),tensor(0.1653, device='cuda:0')
tensor([[0.9272]], device='cuda:0'),tensor(0.6018, device='cuda:0')
tensor([[2.1325]], device='cuda:0'),tensor(0.1723, device='cuda:0')
tensor([[1.3754]], device='cuda:0'),tensor(0.8989, device='cuda:0')
