2.09995035,0.7172,0.5580
1.903089987,0.6014,0.6843
2.176091259,0.2521,0.8453
2.729534801,0.2348,0.8138
2.204119983,0.4662,0.5327
1.664013928,0.6508,0.6413
2.715950688,0.3788,0.5665
2.703030209,0.4328,0.5693
1.698244839,0.5037,0.6657
2.10713582,0.1222,0.7828
2,0.5248,0.2956
2.929418926,0.1008,0.7387
1.791834707,0.8899,0.4072
1.806179974,0.7994,0.3125
1.882126469,0.8372,0.3892
1.739487737,0.8188,0.3772
2.10720997,0.6199,0.4950
1.698970004,0.2367,0.7839
2.301029996,0.3009,0.8030
1.698970004,0.5608,0.5021
2.301029996,0.6793,0.5132
1.836016223,0.7837,0.7594
2.127104798,0.7352,0.6877
1.944482672,0.7012,0.6501
2.592176757,0.6328,0.6749
2.178976947,0.6199,0.6093
1.544068044,0.8676,0.7546
3.397940009,0.2811,0.9212
2,0.8199,0.4470
2,0.7690,0.4503
1.912751771,0.4420,0.7008
1.505149978,0.9425,0.1495
2.002837251,0.8152,0.8316
2.167916809,0.7657,0.6256
1.579505994,0.9473,0.4186
1.774246371,0.7217,0.5691
1.652246341,0.3635,0.5277
1.552032557,0.8411,0.4467
1.602059991,0.9349,0.3063
2.075077746,0.3229,0.6340
1.838849091,0.8732,0.2915
1.505149978,0.6658,0.3459
1.698970004,0.9191,0.2259
1.602059991,0.7991,0.7300
1.505149978,0.8900,0.4178
1.73239376,0.6282,0.6483
1.72427587,0.8560,0.5141
1.875061263,0.8353,0.3670
1.633468456,0.9102,0.5592
1.669316881,0.5120,0.6602
2.145788359,0.2266,0.7743
1.501618115,0.2860,0.5955
1.806691968,0.4281,0.5494
2.11319067,0.3147,0.4100
1.794082541,0.4809,0.4348
1.86332286,0.7302,0.5388
1.86332286,0.7640,0.5142
1.857332496,0.7079,0.4998
2.069068809,0.6536,0.5474
2,0.6202,0.4837
1.690514387,0.2686,0.6107
1.681751169,0.8720,0.3213
2,0.3552,0.7493
1.746011774,0.7064,0.6956
2.214311877,0.2887,0.7172
1.575948711,0.9069,0.2129
2.007233525,0.7496,0.7444
1.944242795,0.7389,0.6670
2.876940771,0.5920,0.7633
2,0.8415,0.7096
2.120794223,0.6584,0.1729
1.929418926,0.7815,0.2571
2.174262571,0.8564,0.4017
1.743662725,0.9450,0.2579
1.875061263,0.9712,0.1862
1.792391689,0.7051,0.3261
2.108643177,0.6268,0.5043
3.192598257,0.4904,0.7551
2.301029996,0.5672,0.7446
2.176091259,0.6360,0.7623
3.154975114,0.5892,0.7260
1.78472935,0.6382,0.7093
1.873600887,0.7429,0.4084
2.008234538,0.7857,0.3478
1.669897447,0.7479,0.3641
2.115851577,0.2416,0.6094
1.783589905,0.2597,0.5241
1.769311235,0.2874,0.5571
2.061725535,0.1365,0.8258
1.877937428,0.1365,0.6546
2.909932853,0.5205,0.5140
2.89023475,0.5094,0.5126
2.900142605,0.8055,0.5373
1.929092014,0.6978,0.3496
2.215956226,0.4783,0.5433
2.219169616,0.4056,0.3966
1.973803393,0.1739,0.6670
1.929321034,0.7877,0.2419
1.698970004,0.1634,0.7750
2,0.1429,0.7469
1.849485002,0.1397,0.8012
1.636500636,0.2201,0.5097
2,0.1580,0.4848
1.849485002,0.8078,0.3794
2.755874856,0.6001,0.4804
1.807204405,0.7769,0.3948
1.808962119,0.4243,0.6990
2.10720997,0.7412,0.4843
2,0.6469,0.4873
2.230448921,0.6685,0.7140
2,0.6674,0.6246
1.842829517,0.2664,0.4346
2.301029996,0.2555,0.6300
2,0.2836,0.7200
1.775992552,0.3949,0.4374
2,0.1259,0.7523
2.957851505,0.2379,0.4168
2.89683429,0.2994,0.5013
1.857332496,0.8694,0.3723
2,0.8862,0.3300
1.799340549,0.7404,0.4267
2.020824783,0.9058,0.3067
1.812006297,0.8969,0.2890
2.004998987,0.9414,0.2476
1.824827579,0.7770,0.3527
2,0.6989,0.5100
2,0.7564,0.5119
2,0.9060,0.3940
1.602059991,0.8964,0.3841
2.476051874,0.6973,0.2590
1.662812682,0.8941,0.2764
2.301029996,0.9411,0.1682
1.85056361,0.8433,0.2032
1.602059991,0.7512,0.2420
2.301029996,0.8081,0.1872
2.096910013,0.9391,0.2019
1.550740405,0.8901,0.2215
2,0.8994,0.3016
2.301029996,0.7667,0.4438
1.806179974,0.9316,0.2088
1.792391689,0.9477,0.2198
2,0.7361,0.3491
1.944537813,0.9250,0.2936
2,0.9311,0.2957
1.506640306,0.8797,0.3313
1.698970004,0.7417,0.2907
1.698970004,0.3037,0.4814
2.176091259,0.9398,0.1412
1.698970004,0.8777,0.4440
1.903089987,0.9159,0.3714
1.518441848,0.5843,0.1822
2.1430148,0.6584,0.1015
1.753959738,0.6811,0.1334
2.395513879,0.3542,0.3030
1.804780914,0.7186,0.3034
1.792604528,0.9133,0.1715
1.795348946,0.9089,0.2704
1.960894756,0.9201,0.2431
1.86332286,0.8321,0.3473
2.301029996,0.9321,0.1488
1.755161025,0.8216,0.2304
1.668262653,0.8381,0.4540
1.675961032,0.6294,0.3172
1.687316854,0.3599,0.4628
1.704240402,0.9115,0.2872
1.849485002,0.7414,0.2742
1.846512667,0.7806,0.2979
1.698970004,0.8662,0.4140
1.505149978,0.8718,0.3069
1.773727059,0.8235,0.3921
1.58205741,0.8152,0.2424
1.952444165,0.7738,0.2150
1.50588519,0.8569,0.2948
2.041392685,0.8454,0.3129
2.603979117,0.8616,0.2983
1.602059991,0.9242,0.2456
2,0.4408,0.3186
1.574177249,0.6898,0.2913
2.161966616,0.4670,0.3123
1.847572659,0.4401,0.2964
1.534026106,0.4521,0.5814
2.065579715,0.9120,0.3269
1.707570176,0.7843,0.3618
1.544068044,0.5880,0.1937
1.785329835,0.9013,0.2324
1.84509804,0.8812,0.2302
1.544068044,0.9261,0.1760
1.568339766,0.9187,0.1930
1.752397161,0.8479,0.1977
1.602059991,0.8457,0.2734
2,0.9498,0.2778
2,0.9564,0.1317
1.650119693,0.9460,0.2735
2.612783857,0.9346,0.2739
1.790923921,0.8272,0.3277
1.602059991,0.8693,0.4276
1.610573004,0.8829,0.3794
2,0.8723,0.3513
2.176091259,0.8178,0.3918
2.410556601,0.8784,0.4246
1.698970004,0.8533,0.4229
2.079181246,0.7685,0.4422
2.404475146,0.8011,0.2929
2.301029996,0.8696,0.3147
1.871379763,0.8090,0.4871
2,0.7416,0.4504
1.993601231,0.7245,0.3687
1.550752062,0.7782,0.2982
1.910631591,0.8400,0.2982
2.21843152,0.7854,0.2637
1.92282668,0.8365,0.2803
2.316417857,0.8155,0.3086
2.228986777,0.8834,0.3008
2.193966252,0.8913,0.2279
2.188569079,0.8165,0.3299
2.208142506,0.9414,0.2351
1.563668141,0.9333,0.2001
2.204119983,0.9181,0.2333
2.214857379,0.9324,0.2537
2.202908983,0.9465,0.2291
1.698970004,0.9203,0.2246
1.900825756,0.9196,0.2014
2.06332602,0.8206,0.2856
2.055848662,0.6984,0.3449
2.06656238,0.8529,0.2751
2.055160287,0.8625,0.3498
2.054762864,0.8439,0.2799
2.095330407,0.8231,0.3437
2.208473382,0.8586,0.3082
2.090481432,0.9008,0.2364
1.777072853,0.9383,0.1883
1.773835937,0.9446,0.2403
1.774839851,0.9326,0.2039
2.075869847,0.8893,0.3031
2.090481432,0.9208,0.2301
1.774839851,0.9236,0.1852
2.213774804,0.9020,0.2421
1.653212514,0.7976,0.3770
2.075546961,0.9005,0.2262
2.082823959,0.9147,0.2980
2.086529258,0.6179,0.3235
2.09659217,0.9102,0.2520
2.072047855,0.9242,0.2607
1.759732105,0.8473,0.2522
2.083220329,0.9269,0.2269
2.068847043,0.9537,0.1377
1.767817048,0.7835,0.2309
2.084862918,0.9108,0.2729
2.084862918,0.9342,0.2740
2.072641228,0.9131,0.2243
2.069444615,0.9312,0.2087
2.080356475,0.8419,0.3007
2.084862918,0.8914,0.2765
1.55825806,0.8670,0.3385
1.720014386,0.9232,0.3318
1.525804722,0.6352,0.4083
1.839289868,0.9060,0.1827
1.757003793,0.8897,0.2114
1.767817048,0.9180,0.1897
1.512311763,0.9251,0.2034
1.784860879,0.9041,0.2464
1.698970004,0.9088,0.2761
1.602059991,0.9213,0.1789
1.574031268,0.9172,0.2449
1.740362689,0.9654,0.2120
1.623565048,0.9615,0.1808
1.618251568,0.9667,0.1943
1.753452293,0.9447,0.2250
2.083219939,0.8244,0.2900
2.274387007,0.9122,0.2613
2,0.9260,0.2953
2,0.9552,0.2299
2,0.9277,0.2318
1.58386766,0.7955,0.3176
1.892094603,0.9351,0.2732
2.150514998,0.9122,0.3698
1.505149978,0.8875,0.4396
1.698970004,0.8602,0.2896
2.204119983,0.8635,0.2661
2,0.9266,0.2791
2.204119983,0.9322,0.2655
2.150514998,0.9624,0.1707
2.176091259,0.9313,0.2553
2.176091259,0.9162,0.2526
2,0.9393,0.2225
2.10720997,0.9149,0.3062
2.096910013,0.9025,0.2759
2.36361198,0.8815,0.2684
